"date","Rt_lower","Rt_upper","Rt"
2021-01-21,0.682170542635659,0.976744186046512,0.826234470284238
2021-01-20,0.640845070422535,0.915492957746479,0.774242957746479
2021-01-19,0.635869565217391,0.864130434782609,0.748541557971015
2021-01-18,0.635838150289017,0.872832369942196,0.751860809248555
2021-01-17,0.65625,0.9125,0.781387833333333
2021-01-16,0.666666666666667,0.943262411347518,0.800956122931442
2021-01-15,0.673469387755102,0.908163265306122,0.78927887755102
2021-01-14,0.645502645502645,0.878306878306878,0.759222680776014
2021-01-13,0.643171806167401,0.850220264317181,0.744668281938326
2021-01-12,0.6484375,0.84375,0.74409234375
2021-01-11,0.661087866108787,0.866108786610879,0.762868953974895
2021-01-10,0.686440677966102,0.898305084745763,0.791695621468927
2021-01-09,0.702479338842975,0.913223140495868,0.806628925619835
2021-01-08,0.711920529801324,0.900662251655629,0.805099072847682
2021-01-07,0.705035971223022,0.902877697841727,0.804202973621103
2021-01-06,0.729032258064516,0.916129032258065,0.820319892473118
2021-01-05,0.751515151515151,0.933333333333333,0.840344
2021-01-04,0.783475783475784,0.962962962962963,0.871499126305793
2021-01-03,0.824561403508772,1.01169590643275,0.917441208576998
2021-01-02,0.86970684039088,1.07491856677524,0.970818241042345
2021-01-01,0.893939393939394,1.12121212121212,1.0054795959596
2020-12-31,0.890566037735849,1.11698113207547,1.00120294339623
2020-12-30,0.859060402684564,1.06375838926175,0.959677225950783
2020-12-29,0.821428571428571,1.00274725274725,0.910600091575092
2020-12-28,0.80106100795756,0.978779840848806,0.889282033598585
2020-12-27,0.814589665653495,1.00607902735562,0.908830435663627
2020-12-26,0.853333333333333,1.03466666666667,0.942348693333333
2020-12-25,0.861290322580645,1.06451612903226,0.961712602150538
2020-12-24,0.865319865319865,1.07407407407407,0.968850347923681
2020-12-23,0.854395604395604,1.04120879120879,0.947078241758242
2020-12-22,0.820441988950276,1.00552486187845,0.912385966850829
2020-12-21,0.801136363636364,0.985795454545455,0.892185416666667
2020-12-20,0.786324786324786,0.968660968660969,0.876189249762583
2020-12-19,0.760115606936416,0.945086705202312,0.851775664739884
2020-12-18,0.736180904522613,0.902010050251256,0.81779608040201
2020-12-17,0.712215320910973,0.857142857142857,0.784018812974465
2020-12-16,0.704119850187266,0.842696629213483,0.772743083645443
2020-12-15,0.729874776386404,0.867620751341682,0.797752200357782
2020-12-14,0.781420765027322,0.923497267759563,0.851571548269581
2020-12-13,0.839080459770115,0.992337164750958,0.915084674329502
2020-12-12,0.888211382113821,1.04878048780488,0.967366734417344
2020-12-11,0.914285714285714,1.07959183673469,0.996241238095238
2020-12-10,0.923076923076923,1.08269230769231,1.00310067948718
2020-12-09,0.920833333333333,1.0875,1.00265598611111
2020-12-08,0.926415094339623,1.08490566037736,1.00556889308176
2020-12-07,0.930769230769231,1.09038461538462,1.00919817948718
2020-12-06,0.943887775551102,1.10821643286573,1.02478919171677
2020-12-05,0.961538461538462,1.12753036437247,1.04369348178138
2020-12-04,0.969827586206897,1.14439655172414,1.05611456896552
2020-12-03,0.977130977130977,1.14760914760915,1.06107207207207
2020-12-02,0.974683544303797,1.14556962025316,1.05944628691983
2020-12-01,0.974576271186441,1.14830508474576,1.06066338983051
2020-11-30,0.977728285077951,1.15590200445434,1.06602482553823
2020-11-29,0.982222222222222,1.16,1.06999522962963
2020-11-28,0.976905311778291,1.15935334872979,1.06764506543495
2020-11-27,0.963254593175853,1.15748031496063,1.05855518810149
2020-11-26,0.949074074074074,1.12731481481481,1.03767703703704
2020-11-25,0.925,1.09166666666667,1.00804727777778
2020-11-24,0.917184265010352,1.08281573498965,0.99935591442374
2020-11-23,0.928921568627451,1.11274509803922,1.02013782679739
2020-11-22,0.955813953488372,1.13488372093023,1.044172
2020-11-21,0.949602122015915,1.14058355437666,1.04388196286472
2020-11-20,0.935,1.12,1.02690545
2020-11-19,0.915289256198347,1.08057851239669,0.997505454545455
2020-11-18,0.895981087470449,1.07328605200946,0.983339542947202
2020-11-17,0.917184265010352,1.08281573498965,0.999285272601794
2020-11-16,0.931442080378251,1.11111111111111,1.02111561859732
2020-11-15,0.947658402203857,1.14325068870523,1.04454347107438
2020-11-14,0.945652173913043,1.14130434782609,1.0414069384058
2020-11-13,0.920634920634921,1.09297052154195,1.00572745275888
2020-11-12,0.881235154394299,1.05700712589074,0.968317197149644
2020-11-11,0.874734607218684,1.04033970276008,0.956378188251946
2020-11-10,0.87750556792873,1.0467706013363,0.96177420935412
2020-11-09,0.896788990825688,1.06880733944954,0.981948532110092
2020-11-08,0.906565656565657,1.09090909090909,0.99763303030303
2020-11-07,0.908212560386473,1.08695652173913,0.996320660225443
2020-11-06,0.896247240618102,1.06401766004415,0.979355717439294
2020-11-05,0.891944990176817,1.04911591355599,0.968922121807466
2020-11-04,0.901315789473684,1.07236842105263,0.986675467836257
2020-11-03,0.943946188340807,1.11883408071749,1.03143956651719
2020-11-02,0.989583333333333,1.16041666666667,1.07388455555556
2020-11-01,1.01758793969849,1.21105527638191,1.11270067001675
2020-10-31,1.04709141274238,1.25207756232687,1.14921512465374
2020-10-30,1.05699481865285,1.25388601036269,1.15501803108808
2020-10-29,1.03926701570681,1.23821989528796,1.13727
2020-10-28,1.02459016393443,1.22950819672131,1.12572005464481
2020-10-27,1.02298850574713,1.22988505747126,1.12405802681992
2020-10-26,1.02872062663185,1.22454308093995,1.12523416884247
2020-10-25,1.02694610778443,1.23952095808383,1.13095367265469
2020-10-24,1.03618421052632,1.26315789473684,1.14747629385965
2020-10-23,1.03883495145631,1.2621359223301,1.149648802589
2020-10-22,1.03048780487805,1.24390243902439,1.13594615853659
2020-10-21,1.02476780185759,1.24148606811146,1.13204282765738
2020-10-20,1.04472843450479,1.26517571884984,1.15323294994675
2020-10-19,1.0752688172043,1.31182795698925,1.19123734767025
2020-10-18,1.09251101321586,1.36123348017621,1.22606851688693
2020-10-17,1.11552346570397,1.35379061371841,1.23418729241877
2020-10-16,1.096,1.348,1.22029309333333
2020-10-15,1.08866995073892,1.36945812807882,1.22670410509031
2020-10-14,1.10132158590308,1.37004405286344,1.23291348017621
2020-10-13,1.0954356846473,1.35269709543568,1.22402708160443
2020-10-12,1.0969387755102,1.38775510204082,1.24210261904762
2020-10-11,1.14141414141414,1.43434343434343,1.28671976430976
